order_id,order_line,order_date,ship_date,customer_id,customer_name,customer_type,region,country,sku,quantity,negotiated_unit_price,total_line_value,order_status,priority
ORD-000493,2,2024-02-20,2024-02-21,CUST-1054,Ultra Components,Distributor,Americas,Brazil,CHIP-PIC18-0012,100,23.85,2385.0,Confirmed,Standard
ORD-000340,1,07/04/2025,2025-08-03,CUST-1014,Ether Devices,CM,Asia-Pacific,Singapore,CHIP-PIC32-0005,500,38.85,19425.0,Shipped,Standard
ORD-000120,1,2025-09-22,2025-10-19,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,250,19.87,4967.5,Shipped,Expedite
ORD-000188,5,2024-07-25,2024-08-13,CUST-1037,Iris Devices,CM,EMEA,Israel,CHIP-WBZ-0001,10000,28.8,288000.0,Confirmed,Expedite
ORD-000024,1,2024-11-13,2024-12-28,CUST-1013,Omega Dynamics,EMS,EMEA,Italy,CHIP-PIC18-0006,25,12.55,313.75,Shipped,Standard
ORD-000425,3,10/19/2025,2025-11-14,CUST-1053,Sigma Systems,CM,APAC,China,CHIP-WBZ-0016,10,20.23,219.68,Confirmed,Critical
ORD-000501,1,2025-09-13,2025-10-22,CUST-1039,Bright Electronics,CM,Japan,Japan,CHIP-MPF-0010,1000,14.5,14500.0,Confirmed,Standard
ORD-000363,2,2024-05-25,2024-06-10,CUST-1048,Vex Systems,Distributor,Americas,United States,CHIP-WBZ-0007,250,3.61,902.5,Pending,Standard
ORD-000566,1,11/02/2024,2024-11-08,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,1000,6.86,6860.0,Pending,Critical
ORD-000227,1,2024-11-27,2024-12-09,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,500,18.85,9425.0,Shipped,Critical
ORD-000193,3,12-Mar-2024,2024-03-18,CUST-1028,Drift Solutions,Distributor,EMEA,United Kingdom,CHIP-PIC32-0002,5000,4.68,23400.0,Shipped,Expedite
ORD-000435,2,2025-02-08,2025-03-14,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,5000,7.55,37750.0,Confirmed,Expedite
ORD-000469,1,2025-12-27,2026-01-10,CUST-1043,Nova Manufacturing,OEM,Japan,Japan,CHIP-MPF-0008,500,32.59,16295.0,Cancelled,Critical
ORD-000205,2,2024-12-27,2025-01-21,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-MCP-0002,500,11.35,5675.0,Pending,Expedite
ORD-000398,3,06/20/2025,2025-07-02,CUST-1006,Bolt Systems,OEM,EMEA,United Kingdom,CHIP-MPF-0003,50,20.83,1041.5,Confirmed,Critical
ORD-000469,2,2025-12-27,2026-01-10,CUST-1043,Nova Manufacturing,OEM,Japan,Japan,CHIP-PIC32-0002,500,7.05,3525.0,Cancelled,Critical
ORD-000183,1,2024-10-16,2024-11-06,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,250,18.37,4592.5,Pending,Critical
ORD-000422,2,2024-10-29,2024-11-02,CUST-1036,Global Solutions,CM,Americas,United States,CHIP-PIC18-0010,500,18.09,9045.0,Pending,Standard
ORD-000507,3,2025-09-06,2025-10-02,CUST-1062,Xeno Manufacturing,OEM,Japan,Japan,CHIP-PIC32-0006,1000,11.86,11860.0,Cancelled,Expedite
ORD-000198,4,03-Jan-2024,2024-01-11,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-MPF-0013,10000,2.27,22700.0,Confirmed,Standard
ORD-000182,2,2024-01-05,2024-02-08,CUST-1037,Iris Devices,CM,EMEA,Israel,CHIP-dsPIC-0011,50,22.8,1140.0,Pending,Standard
ORD-000034,1,06-May-2025,2025-06-10,CUST-1050,Sigma Circuits,EMS,EMEA,Italy,CHIP-WBZ-0013,250,15.4,3850.0,Pending,Expedite
ORD-000249,2,2025-09-05,2025-10-20,CUST-1029,Apex Dynamics,EMS,EMEA,Italy,CHIP-PIC32-0003,500,8.2,4100.0,Shipped,Critical
ORD-000009,1,01/11/2024,2024-01-18,CUST-1006,Bolt Systems,OEM,EMEA,United Kingdom,CHIP-dsPIC-0005,2500,9.45,23625.0,Shipped,Critical
ORD-000242,1,2025-08-12,2025-09-20,CUST-1015,Ether Solutions,EMS,APAC,Taiwan,CHIP-WBZ-0012,5000,4.68,23400.0,Shipped,Expedite
ORD-000206,2,2024-07-19,2024-08-29,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,5000,19.25,96250.0,Shipped,Expedite
ORD-000523,2,2024-02-10,2024-02-13,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0011,500,20.25,10125.0,Shipped,Expedite
ORD-000484,4,2025-05-23,2025-06-26,CUST-1072,Atlas Systems,OEM,Americas,United States,CHIP-WBZ-0002,25,16.07,401.75,Shipped,Standard
ORD-000101,1,2025-06-14,2025-06-23,CUST-1007,Omega Circuits,OEM,Japan,Japan,CHIP-PIC18-0002,500,2.89,1445.0,Backordered,Expedite
ORD-000415,3,03/13/2024,2024-03-23,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,10000,7.78,77800.0,Confirmed,Expedite
ORD-000382,1,10/12/2025,2025-11-22,CUST-1009,Bolt Components,CM,Japan,Japan,CHIP-dsPIC-0015,5000,13.43,67150.0,Cancelled,Standard
ORD-000484,1,2025-05-23,2025-06-26,CUST-1072,Atlas Systems,OEM,Americas,United States,CHIP-WBZ-0002,10000,15.69,156900.0,Shipped,Standard
ORD-000280,1,03/15/2024,2024-03-30,CUST-1077,Bright Manufacturing,CM,Americas,Mexico,CHIP-MPF-0012,5000,11.82,59100.0,Shipped,Expedite
ORD-000073,3,03/26/2025,2025-04-06,CUST-1001,Pacific Components,Distributor,APAC,China,CHIP-MPF-0013,5000,1.68,8400.0,Shipped,Critical
ORD-000079,1,2024-10-19,2024-11-01,CUST-1014,Ether Devices,CM,Asia-Pacific,Singapore,CHIP-PIC32-0005,10,37.28,372.8,Shipped,Critical
ORD-000505,2,2025-09-29,2025-11-13,CUST-1063,Jolt Electronics,CM,Japan,Japan,CHIP-dsPIC-0013,5000,5.52,27600.0,Shipped,Critical
ORD-000191,1,04/23/2024,2024-04-30,CUST-1063,Jolt Electronics,CM,Japan,Japan,CHIP-PIC18-0011,10,24.42,244.2,Pending,Critical
ORD-000303,2,05-May-2024,2024-06-02,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0001,1000,30.36,30360.0,Pending,Critical
ORD-000037,1,2024-12-09,2025-01-07,CUST-1055,Iris Electronics,OEM,APAC,Taiwan,CHIP-WBZ-0001,25,26.59,664.75,Shipped,Standard
ORD-000516,2,2025-05-21,2025-06-30,CUST-1003,Sigma Electronics,OEM,Japan,Japan,CHIP-PIC18-0003,10000,26.93,269300.0,Confirmed,Expedite
ORD-000389,3,20-Sep-2025,2025-10-27,CUST-1042,Crux Components,Distributor,APAC,India,CHIP-MCP-0005,2500,1.5,3750.0,Backordered,Expedite
ORD-000269,1,2024-06-07,2024-06-23,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,250,6.85,1712.5,Shipped,Critical
ORD-000357,1,18-Sep-2024,2024-10-14,CUST-1073,Wave Systems,CM,EMEA,Israel,CHIP-WBZ-0002,25,16.2,405.0,Shipped,Critical
ORD-000467,1,2024-04-08,2024-05-10,CUST-1004,Terra Devices,Distributor,Americas,United States,CHIP-WBZ-0004,10000,10.72,107200.0,Confirmed,Critical
ORD-000398,4,06/20/2025,2025-07-02,CUST-1006,Bolt Systems,OEM,EMEA,United Kingdom,CHIP-PIC18-0010,1000,16.98,16980.0,Confirmed,Critical
ORD-000125,2,2025-12-28,2026-01-27,CUST-1073,Wave Systems,CM,EMEA,Israel,CHIP-WBZ-0002,25,15.55,388.75,Shipped,Standard
ORD-000261,1,2024-08-05,2024-08-24,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,1000,18.11,18110.0,Shipped,Critical
ORD-000034,3,06-May-2025,2025-06-10,CUST-1050,Sigma Circuits,EMS,EMEA,Italy,CHIP-MCP-0003,10,6.46,64.6,Pending,Expedite
ORD-000121,1,04/29/2024,2024-05-19,CUST-1072,Atlas Systems,OEM,Americas,United States,CHIP-WBZ-0002,2500,16.1,40250.0,Pending,Expedite
ORD-000474,2,04/26/2024,2024-05-25,CUST-1047,Jade Devices,OEM,APAC,Singapore,CHIP-dsPIC-0010,5000,4.69,23450.0,Shipped,Critical
ORD-000157,1,2024-10-23,2024-11-11,CUST-1076,Omega Manufacturing,OEM,EMEA,United Kingdom,CHIP-PIC18-0010,25,17.51,437.75,Confirmed,Standard
ORD-000042,3,13-Apr-2024,2024-05-02,CUST-1077,Bright Manufacturing,CM,Americas,Mexico,CHIP-PIC32-0011,10,32.97,329.7,Cancelled,Expedite
ORD-000364,2,09/14/2025,2025-10-03,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,1000,19.67,19670.0,Cancelled,Expedite
ORD-000295,3,2025-11-29,2025-12-27,CUST-1003,Sigma Electronics,OEM,Japan,Japan,CHIP-MCP-0004,2500,18.65,46625.0,Shipped,Expedite
ORD-000450,1,03/28/2025,2025-05-06,CUST-1073,Wave Systems,CM,EMEA,Israel,CHIP-WBZ-0002,50,15.62,781.0,Shipped,Standard
ORD-000072,2,2025-04-10,2025-04-13,CUST-9901,TEST Account 2,OEM,Americas,United States,CHIP-PIC32-0004,1000,39.38,39380.0,Shipped,Critical
ORD-000395,2,2025-06-25,2025-06-26,CUST-1039,Bright Electronics,CM,Japan,Japan,CHIP-dsPIC-0005,10000,8.54,85400.0,Shipped,Expedite
ORD-000087,1,17-Jun-2025,2025-07-16,CUST-1017,Pacific Manufacturing,EMS,Japan,Japan,CHIP-dsPIC-0007,250,8.23,2057.5,Shipped,Standard
ORD-000542,1,2025-05-19,2025-06-29,CUST-1072,Atlas Systems,OEM,Americas,United States,CHIP-dsPIC-0002,1000,0.88,880.0,Shipped,Standard
ORD-000027,2,03/20/2024,2024-04-26,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,250,7.05,1762.5,Shipped,Critical
ORD-000070,4,11/18/2025,2025-11-23,CUST-1009,Bolt Components,CM,Japan,Japan,CHIP-MCP-0010,5000,29.39,146950.0,Shipped,Standard
ORD-000133,1,06/06/2024,2024-07-08,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,10000,18.93,189300.0,Pending,Expedite
ORD-000222,1,05/13/2024,2024-05-27,CUST-1031,Zen Components  ,OEM,Japan,Japan,CHIP-MPF-0013,250,2.57,642.5,Shipped,Critical
ORD-000517,1,2025-08-05,2025-08-08,CUST-1015,Ether Solutions,EMS,APAC,Taiwan,CHIP-WBZ-0012,500,4.57,2285.0,Shipped,Standard
ORD-000380,3,09/13/2024,2024-09-25,CUST-1005,Crux Systems,CM,Americas,United States,CHIP-PIC18-0006,2500,10.87,27175.0,Cancelled,Expedite
ORD-000344,2,07/12/2025,2025-07-19,CUST-1034,Omega Semiconductor,EMS,Japan,Japan,CHIP-MCP-0001,100,20.78,2078.0,Shipped,Standard
ORD-000443,2,08/25/2024,2024-09-07,CUST-1027,Rapid Manufacturing,EMS,EMEA,United Kingdom,CHIP-dsPIC-0015,100,15.28,1528.0,Shipped,Standard
ORD-000439,1,2025-03-31,2025-04-05,CUST-1006,Bolt Systems,OEM,EMEA,United Kingdom,CHIP-dsPIC-0005,250,9.82,2455.0,Confirmed,Expedite
ORD-000420,1,10/14/2024,2024-11-19,CUST-1065,Bolt Devices,OEM,Americas,Mexico,CHIP-dsPIC-0011,10000,37.03,370300.0,Shipped,Expedite
ORD-000553,2,2025-09-29,2025-10-11,CUST-1046,Sigma Components,EMS,APAC,China,CHIP-PIC18-0006,2500,12.05,30125.0,Cancelled,Critical
ORD-000542,2,2025-05-19,2025-06-29,CUST-1072,Atlas Systems,OEM,Americas,United States,CHIP-PIC18-0002,2500,2.8,7000.0,Shipped,Standard
ORD-000059,2,2024-04-26,2024-05-03,CUST-1028,Drift Solutions,Distributor,EMEA,United Kingdom,CHIP-PIC32-0009,250,19.98,4995.0,Pending,Standard
ORD-000003,1,2025-11-07,2025-12-02,CUST-1072,Atlas Systems,OEM,Americas,United States,CHIP-WBZ-0002,25,15.45,386.25,Shipped,Critical
ORD-000193,4,12-Mar-2024,2024-03-18,CUST-1028,Drift Solutions,Distributor,EMEA,United Kingdom,CHIP-MPF-0012,500,10.94,5470.0,Shipped,Expedite
ORD-000379,3,2025-09-04,2025-10-08,CUST-1003,Sigma Electronics,OEM,Japan,Japan,CHIP-MPF-0005,1000,4.19,4190.0,Shipped,Standard
ORD-000252,2,2025-02-20,2025-02-25,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0009,5000,11.95,59750.0,Shipped,Standard
ORD-000385,1,2024-01-25,2024-03-06,CUST-1001,Pacific Components,Distributor,APAC,China,CHIP-MCP-0009,10000,14.45,144500.0,Cancelled,Standard
ORD-000050,1,24-Jul-2024,2024-08-15,CUST-1076,Omega Manufacturing,OEM,EMEA,United Kingdom,CHIP-PIC18-0010,500,17.85,8925.0,Shipped,Critical
ORD-000325,1,2025-12-14,2026-01-19,CUST-1051,Bright Devices,EMS,Asia-Pacific,China,CHIP-WBZ-0014,10000,14.13,141300.0,Shipped,Expedite
ORD-000396,1,11-Jul-2024,2024-08-06,CUST-1005,Crux Systems,CM,Americas,United States,CHIP-PIC18-0006,5000,10.8,54000.0,Shipped,Standard
ORD-000093,1,2025-04-19,2025-06-03,CUST-1044,Echo Semiconductor,EMS,APAC,China,CHIP-WBZ-0012,10,4.82,48.2,Pending,Expedite
ORD-000532,2,04-Jun-2024,2024-06-12,CUST-1079,Global Technologies,CM,APAC,South Korea,CHIP-WBZ-0016,25,24.21,605.25,Shipped,Standard
ORD-000536,1,05/13/2024,2024-05-22,CUST-1008,Jade Systems,EMS,Americas,Canada,CHIP-PIC18-0001,500,5.25,2625.0,Cancelled,Critical
ORD-000043,1,03/29/2025,2025-04-19,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-MPF-0012,500,12.15,6075.0,Shipped,Expedite
ORD-000191,2,04/23/2024,2024-04-30,CUST-1063,Jolt Electronics,CM,Japan,Japan,CHIP-MPF-0012,5000,11.71,58550.0,Pending,Critical
ORD-000359,1,02/17/2025,2025-03-21,CUST-1046,Sigma Components,EMS,APAC,China,CHIP-MPF-0011,1000,21.5,21500.0,Pending,Expedite
ORD-000242,2,2025-08-12,2025-09-20,CUST-1015,Ether Solutions,EMS,APAC,Taiwan,CHIP-WBZ-0012,25,4.42,110.5,Shipped,Expedite
ORD-000103,2,2024-02-27,2024-03-20,CUST-9901,TEST Account 2,OEM,Americas,United States,CHIP-dsPIC-0011,5000,35.15,175750.0,Shipped,Expedite
ORD-000128,1,21-Dec-2025,2026-01-26,CUST-1005,Crux Systems,CM,Americas,United States,CHIP-WBZ-0010,1000,27.57,27570.0,Cancelled,Expedite
ORD-000347,1,2025-07-04,2025-08-10,CUST-9901,TEST Account 2,OEM,Americas,United States,CHIP-PIC32-0004,100,40.61,4061.0,Shipped,Critical
ORD-000478,1,2024-10-06,2024-11-12,CUST-1004,Terra Devices,Distributor,Americas,United States,CHIP-PIC18-0006,500,10.97,5485.0,Pending,Standard
ORD-000418,1,10/11/2024,2024-10-26,CUST-1041,Giga Semiconductor,Distributor,Asia-Pacific,Singapore,CHIP-MPF-0016,2500,16.58,41450.0,Shipped,Critical
ORD-000132,1,2025-10-06,2025-11-06,CUST-1012,Vex Manufacturing,CM,Americas,Mexico,CHIP-MPF-0009,10,6.46,64.6,Confirmed,Critical
ORD-000132,2,2025-10-06,2025-11-06,CUST-1012,Vex Manufacturing,CM,Americas,Mexico,CHIP-MCP-0001,250,20.1,5025.0,Confirmed,Critical
ORD-000573,1,2024-11-17,2024-12-31,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,5000,7.23,36150.0,Shipped,Expedite
ORD-000147,1,07/31/2024,2024-09-13,CUST-1041,Giga Semiconductor,Distributor,APAC,Singapore,CHIP-WBZ-0015,10,2.71,27.1,Shipped,Expedite
ORD-000272,3,2024-08-03,2024-08-18,CUST-1036,Global Solutions,CM,Americas,United States,CHIP-PIC32-0004,50,42.83,2141.5,Shipped,Standard
ORD-000524,3,03/09/2025,2025-04-07,CUST-1022,Jolt Solutions,OEM,APAC,Singapore,CHIP-MCP-0004,100,16.5,1650.0,Cancelled,Expedite
ORD-000204,1,23-Oct-2025,2025-10-24,CUST-1001,Pacific Components,Distributor,APAC,China,CHIP-PIC32-0007,5000,22.02,110100.0,Confirmed,Standard
ORD-000039,3,2025-10-31,2025-11-11,CUST-1060,Prime Electronics,Distributor,APAC,China,CHIP-dsPIC-0004,10000,32.27,322700.0,Confirmed,Expedite
ORD-000576,3,2024-05-21,2024-06-25,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,10000,7.26,72600.0,Shipped,Expedite
ORD-000016,1,2025-08-06,2025-08-29,CUST-1037,Iris Devices,CM,EMEA,Israel,CHIP-WBZ-0001,250,28.9,7225.0,Confirmed,Critical
ORD-000127,2,2024-01-01,2024-01-11,CUST-1037,Iris Devices,CM,EMEA,Israel,CHIP-PIC32-0005,25,40.54,1013.5,Confirmed,Expedite
ORD-000012,1,2025-09-21,2025-10-29,CUST-1043,Nova Manufacturing,OEM,Japan,Japan,CHIP-WBZ-0001,50,31.81,1590.5,Shipped,Standard
ORD-000193,2,12-Mar-2024,2024-03-18,CUST-1028,Drift Solutions,Distributor,EMEA,United Kingdom,CHIP-PIC18-0004,250,7.77,1942.5,Shipped,Expedite
ORD-000347,3,2025-07-04,2025-08-10,CUST-9901,TEST Account 2,OEM,Americas,United States,CHIP-PIC32-0004,10000,39.58,395800.0,Shipped,Critical
ORD-000568,2,2025-12-19,2026-01-11,CUST-1051,Bright Devices,EMS,APAC,China,CHIP-WBZ-0014,25,14.67,366.75,Shipped,Critical
ORD-000066,2,2025-04-01,2025-05-03,CUST-1070,Zen Solutions,EMS,Americas,Mexico,CHIP-PIC18-0002,1000,2.62,2620.0,Shipped,Critical
ORD-000110,1,27-Feb-2025,2025-03-26,CUST-1045,Ultra Electronics,CM,Americas,Brazil,CHIP-MCP-0001,50,19.99,999.5,Shipped,Critical
ORD-000538,1,2024-10-18,2024-11-15,CUST-1076,Omega Manufacturing,OEM,EMEA,United Kingdom,CHIP-PIC18-0010,250,17.05,4262.5,Pending,Standard
ORD-000132,3,2025-10-06,2025-11-06,CUST-1012,Vex Manufacturing,CM,Americas,Mexico,CHIP-WBZ-0007,500,4.25,2125.0,Confirmed,Critical
ORD-000208,1,2024-03-17,2024-04-02,CUST-1003,Sigma Electronics,OEM,Japan,Japan,CHIP-dsPIC-0012,250,8.52,2130.0,Shipped,Expedite
ORD-000508,2,2025-10-14,2025-11-01,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,1000,7.13,7130.0,Shipped,Expedite
ORD-000470,5,2024-01-08,2024-01-19,CUST-1028,Drift Solutions,Distributor,EMEA,United Kingdom,CHIP-MPF-0010,2500,17.73,44325.0,Backordered,Expedite
ORD-000274,1,09/25/2025,2025-09-29,CUST-1056,Delta Dynamics,Distributor,Americas,Canada,CHIP-MPF-0001,25,16.89,422.25,Shipped,Standard
ORD-000272,4,2024-08-03,2024-08-18,CUST-1036,Global Solutions,CM,Americas,United States,CHIP-WBZ-0004,2500,14.64,36600.0,Shipped,Standard
ORD-000563,2,2025-08-15,2025-09-29,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,500,7.41,3705.0,Shipped,Expedite
ORD-000251,1,2025-04-12,2025-04-18,CUST-1039,Bright Electronics,CM,Japan,Japan,CHIP-MPF-0010,25,15.08,377.0,Cancelled,Critical
ORD-000061,1,02/11/2025,2025-03-05,CUST-1040,Delta Systems,CM,APAC,India,CHIP-MPF-0001,5000,17.85,89250.0,Backordered,Expedite
ORD-000154,1,2025-02-11,2025-02-21,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,1000,19.78,19780.0,Pending,Expedite
ORD-000134,4,11/01/2025,2025-12-09,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0015,500,3.84,1920.0,Shipped,Critical
ORD-000226,1,03/30/2025,2025-04-03,CUST-1044,Echo Semiconductor,EMS,Asia-Pacific,China,CHIP-dsPIC-0014,500,38.42,15582.72,Confirmed,Standard
ORD-000129,1,2025-01-28,2025-02-21,CUST-1014,Ether Devices,CM,APAC,Singapore,CHIP-PIC32-0005,50,36.35,1817.5,Pending,Standard
ORD-000511,5,2025-11-14,2025-12-19,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-MCP-0010,10000,39.02,390200.0,Shipped,Expedite
ORD-000291,1,2025-09-12,2025-09-14,CUST-1029,Apex Dynamics,EMS,EMEA,Italy,CHIP-PIC32-0001,25,30.29,757.25,Confirmed,Critical
ORD-000209,3,2024-05-10,2024-05-14,CUST-1022,Jolt Solutions,OEM,APAC,Singapore,CHIP-WBZ-0016,5000,29.85,149250.0,Cancelled,Expedite
ORD-000176,2,2025-05-04,2025-05-13,CUST-1020,Drift Devices,OEM,EMEA,Italy,CHIP-MPF-0009,5000,6.92,34600.0,Shipped,Critical
ORD-000056,1,2025-05-09,2025-06-10,CUST-1048,Vex Systems,Distributor,Americas,United States,CHIP-MCP-0003,10,4.91,49.1,Shipped,Expedite
ORD-000544,1,03/26/2024,2024-04-11,CUST-1074,Nordic Dynamics,CM,Americas,Brazil,CHIP-PIC32-0008,5000,6.11,30550.0,Shipped,Critical
ORD-000160,1,2024-05-29,2024-06-16,CUST-1006,Bolt Systems,OEM,EMEA,United Kingdom,CHIP-dsPIC-0005,5000,9.23,46150.0,Cancelled,Expedite
ORD-000460,1,02/07/2024,2024-03-21,CUST-1070,Zen Solutions,EMS,Americas,Mexico,CHIP-dsPIC-0005,1000,8.94,8940.0,Pending,Critical
ORD-000540,2,2025-02-14,2025-02-26,CUST-1030,Halo Technologies,Distributor,Japan,Japan,CHIP-MCP-0009,100,12.15,1215.0,Shipped,Standard
ORD-000137,2,12/25/2025,2026-01-26,CUST-1070,Zen Solutions,EMS,Americas,Mexico,CHIP-MCP-0002,500,10.27,5135.0,Shipped,Expedite
ORD-000494,2,2025-10-02,2025-11-02,CUST-1010,Atlas Semiconductor,EMS,EMEA,Italy,CHIP-PIC32-0006,50,9.82,491.0,Shipped,Standard
ORD-000097,1,05/17/2024,2024-06-03,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,500,7.39,3695.0,Cancelled,Expedite
ORD-000055,1,25-Apr-2024,2024-05-04,CUST-1026,Global Electronics,CM,Americas,Mexico,CHIP-PIC32-0009,1000,25.24,25240.0,Confirmed,Standard
ORD-000303,4,05-May-2024,2024-06-02,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-PIC32-0003,10000,10.65,106500.0,Pending,Critical
ORD-000322,3,2024-02-15,2024-03-25,CUST-1076,Omega Manufacturing,OEM,EMEA,United Kingdom,CHIP-PIC18-0010,50,17.45,872.5,Shipped,Standard
ORD-000272,1,2024-08-03,2024-08-18,CUST-1036,Global Solutions,CM,AMER,United States,CHIP-PIC18-0001,1000,5.61,5610.0,Shipped,Standard
ORD-000489,1,2024-04-25,2024-05-31,CUST-1011,Helix Dynamics,Distributor,Americas,Mexico,CHIP-PIC32-0006,10,7.49,74.9,Shipped,Critical
ORD-000171,1,2024-01-21,2024-01-25,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,2500,20.38,50950.0,Cancelled,Standard
ORD-000463,1,19-Apr-2024,2024-04-29,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-dsPIC-0005,250,9.45,2362.5,Confirmed,Standard
ORD-000488,2,2024-12-03,2025-01-01,CUST-1037,Iris Devices,CM,EMEA,Israel,CHIP-WBZ-0014,100,17.88,1788.0,Shipped,Critical
ORD-000152,2,08-Jun-2024,2024-06-09,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-MPF-0012,1000,14.4,14400.0,Backordered,Critical
ORD-000362,1,2025-03-03,2025-03-20,CUST-9901,TEST Account 2,OEM,Americas,United States,CHIP-MCP-0009,2500,16.98,42450.0,Cancelled,Critical
ORD-000521,1,2024-05-14,2024-06-14,CUST-1063,Jolt Electronics,CM,Japan,Japan,CHIP-PIC18-0006,1000,9.77,9770.0,Shipped,Expedite
ORD-000066,4,2025-04-01,2025-05-03,CUST-1070,Zen Solutions,EMS,Americas,Mexico,CHIP-PIC18-0008,10000,14.14,141400.0,Shipped,Critical
ORD-000211,1,2024-08-12,2024-08-13,CUST-1054,Ultra Components,Distributor,Americas,Brazil,CHIP-MCP-0010,2500,23.24,58100.0,Confirmed,Critical
ORD-000511,1,2025-11-14,2025-12-19,CUST-1000,Apex Semiconductor,OEM,Americas,United States,CHIP-dsPIC-0003,5000,6.9,34500.0,Shipped,Expedite
ORD-000461,1,04/26/2024,2024-05-02,CUST-1003,Sigma Electronics,OEM,Japan,Japan,CHIP-MPF-0002,1000,33.18,33180.0,Confirmed,Expedite
ORD-000234,1,12/15/2025,2026-01-27,CUST-1008,Jade Systems,EMS,Americas,Canada,CHIP-PIC18-0001,250,5.11,1277.5,Confirmed,Expedite
ORD-000329,1,06/09/2024,2024-07-12,CUST-1046,Sigma Components,EMS,APAC,China,CHIP-PIC18-0008,500,13.12,6560.0,Shipped,Expedite
ORD-000052,3,2024-08-21,2024-09-05,CUST-1046,Sigma Components,EMS,APAC,China,CHIP-MPF-0011,100,22.33,2233.0,Pending,Standard
ORD-000047,1,2024-12-10,2024-12-28,CUST-1034,Omega Semiconductor,EMS,Japan,Japan,CHIP-MPF-0012,100,10.65,1065.0,Confirmed,Expedite
ORD-000498,1,2025-01-12,2025-01-28,CUST-1011,Helix Dynamics,Distributor,Americas,Mexico,CHIP-PIC32-0006,500,7.29,3645.0,Confirmed,Critical
ORD-000366,3,10/11/2024,2024-10-17,CUST-1047,Jade Devices,OEM,APAC,Singapore,CHIP-PIC32-0008,2500,6.1,15250.0,Pending,Critical
ORD-000094,1,2025-03-29,2025-04-14,CUST-1002,Nordic Manufacturing,EMS,EMEA,Germany,CHIP-WBZ-0016,5000,18.98,94900.0,Pending,Standard
ORD-000166,3,2025-04-05,2025-04-26,CUST-1029,Apex Dynamics,EMS,EMEA,Italy,CHIP-PIC32-0003,250,7.73,1932.5,Cancelled,Expedite
ORD-000451,1,2025-03-22,2025-04-20,CUST-1006,Bolt Systems,OEM,EMEA,United Kingdom,CHIP-PIC18-0010,500,16.48,8240.0,Cancelled,Standard
ORD-000445,2,25-Apr-2025,2025-05-17,CUST-1077,Bright Manufacturing,CM,Americas,Mexico,CHIP-MPF-0012,10000,11.82,118200.0,Shipped,Expedite
ORD-000305,1,2024-12-28,2025-01-25,CUST-1076,Omega Manufacturing,OEM,EMEA,United Kingdom,CHIP-PIC18-0010,1000,16.85,16850.0,Shipped,Expedite
ORD-000079,2,2024-10-19,2024-11-01,CUST-1014,Ether Devices,CM,APAC,Singapore,CHIP-WBZ-0002,10000,15.1,151000.0,Shipped,Critical
ORD-000541,2,2025-05-12,2025-06-24,CUST-1004,Terra Devices,Distributor,Americas,United States,CHIP-dsPIC-0004,10000,30.32,303200.0,Shipped,Expedite
